[2024-12-18 21:24:32] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-18 21:24:32] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-18 21:24:32] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-18 21:24:36] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-18 21:24:36] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-18 21:24:36] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-18 21:24:36] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072\
[2024-12-18 21:24:36] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/cine-familiar-podcast/
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:27] [class-ss-page.php:119] Checking Content Identical:5dff29ba699c03b661a4fd1ad5d964ba56fe4a78===. Value: FALSE
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-accordion.min.js
[2024-12-18 21:26:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 631
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e032edc4-gHJmbP.tmp
[2024-12-18 21:26:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-accordion.min.js?simply_static_page=373
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-accordion.min.js?simply_static_page=373
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:103] Filesize: 12555 bytes
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-accordion.min.js
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e032edc4-gHJmbP.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/nested-accordion.min.js
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:27] [class-ss-page.php:119] Checking Content Identical:a3cc6427dbbe9cdce8ede0d4b25316975ebb7b6a===. Value: FALSE
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt
[2024-12-18 21:26:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 631
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e035fe3f-fM1Guq.tmp
[2024-12-18 21:26:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt?simply_static_page=374
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt?simply_static_page=374
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e035fe3f-fM1Guq.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:27] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-elements.js
[2024-12-18 21:26:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 631
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e03779ff-tkqbRV.tmp
[2024-12-18 21:26:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-elements.js?simply_static_page=375
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-elements.js?simply_static_page=375
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:103] Filesize: 20935 bytes
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-elements.js
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e03779ff-tkqbRV.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/nested-elements.js
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:27] [class-ss-page.php:119] Checking Content Identical:a38e1d676d3bd28a2294be6aab9d6db4be0fdcda===. Value: FALSE
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-elements.min.js
[2024-12-18 21:26:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 631
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e0391d27-7UrQ8S.tmp
[2024-12-18 21:26:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-elements.min.js?simply_static_page=376
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-elements.min.js?simply_static_page=376
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:103] Filesize: 6401 bytes
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-elements.min.js
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e0391d27-7UrQ8S.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/nested-elements.min.js
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:27] [class-ss-page.php:119] Checking Content Identical:7633ce4f21363f1e99ad2fed781f8d55adb04972===. Value: FALSE
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-tabs.js
[2024-12-18 21:26:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 631
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e03c12e4-hn5A7l.tmp
[2024-12-18 21:26:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-tabs.js?simply_static_page=377
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-tabs.js?simply_static_page=377
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:103] Filesize: 26919 bytes
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-tabs.js
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e03c12e4-hn5A7l.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/nested-tabs.js
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:27] [class-ss-page.php:119] Checking Content Identical:397ab373ccc5f10c0eee126a584debbe5d495faa===. Value: FALSE
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2024-12-18 21:26:27] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 631
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e03def4b-nnsYDx.tmp
[2024-12-18 21:26:27] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-tabs.min.js?simply_static_page=378
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-tabs.min.js?simply_static_page=378
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:103] Filesize: 12552 bytes
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2024-12-18 21:26:27] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e03def4b-nnsYDx.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:27] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:28] [class-ss-page.php:119] Checking Content Identical:ec0f0fdad2879a31ef456e00dcc97792e6cea3bd===. Value: FALSE
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt
[2024-12-18 21:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 631
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e0407638-YirAkO.tmp
[2024-12-18 21:26:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt?simply_static_page=379
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt?simply_static_page=379
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e0407638-YirAkO.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:28] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.0b608656da2be746fb80.bundle.min.js
[2024-12-18 21:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 631
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e041e874-UihXWv.tmp
[2024-12-18 21:26:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.0b608656da2be746fb80.bundle.min.js?simply_static_page=380
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.0b608656da2be746fb80.bundle.min.js?simply_static_page=380
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:103] Filesize: 4310 bytes
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.0b608656da2be746fb80.bundle.min.js
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e041e874-UihXWv.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.0b608656da2be746fb80.bundle.min.js
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:28] [class-ss-page.php:119] Checking Content Identical:81069671b1baa37721f08a010f5bbf1ad3d2156a===. Value: FALSE
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.92a73d7a8a75bcb8cd67.bundle.js
[2024-12-18 21:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 631
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e0439769-rdm0rb.tmp
[2024-12-18 21:26:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.92a73d7a8a75bcb8cd67.bundle.js?simply_static_page=381
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.92a73d7a8a75bcb8cd67.bundle.js?simply_static_page=381
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:103] Filesize: 7526 bytes
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.92a73d7a8a75bcb8cd67.bundle.js
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e0439769-rdm0rb.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.92a73d7a8a75bcb8cd67.bundle.js
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:28] [class-ss-page.php:119] Checking Content Identical:853f98a3b45637cc6cfa326e088808242398a7d9===. Value: FALSE
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/new-template.js
[2024-12-18 21:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 631
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e0455ba8-yJvJLl.tmp
[2024-12-18 21:26:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/new-template.js?simply_static_page=382
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/new-template.js?simply_static_page=382
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:103] Filesize: 15780 bytes
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/new-template.js
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e0455ba8-yJvJLl.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/new-template.js
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:28] [class-ss-page.php:119] Checking Content Identical:9705484fbef089ebb4f14941e89cfa7a8269767a===. Value: FALSE
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-12-18 21:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 631
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e0475fba-78o0FF.tmp
[2024-12-18 21:26:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/new-template.min.js?simply_static_page=383
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/new-template.min.js?simply_static_page=383
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:103] Filesize: 6830 bytes
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e0475fba-78o0FF.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:28] [class-ss-page.php:119] Checking Content Identical:e29bbfaf6fe51db7f04a3aecc7050c01dc48def8===. Value: FALSE
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/notes.js
[2024-12-18 21:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 631
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e049135d-qvusfE.tmp
[2024-12-18 21:26:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/notes.js?simply_static_page=384
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/notes.js?simply_static_page=384
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:103] Filesize: 26323 bytes
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/notes.js
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e049135d-qvusfE.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/notes.js
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:28] [class-ss-page.php:119] Checking Content Identical:8d2989a707268838b61fac083b4b326876dc3dba===. Value: FALSE
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/notes.min.js
[2024-12-18 21:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 631
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e04b2f0b-yeOdDV.tmp
[2024-12-18 21:26:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/notes.min.js?simply_static_page=385
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/notes.min.js?simply_static_page=385
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:103] Filesize: 9853 bytes
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/notes.min.js
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/67633e04b2f0b-yeOdDV.tmp to C:\xampp\htdocs\cine-familiar-podcast/wp-content/uploads\simply-static\temp-files/simply-static-1-1734557072/wp-content/plugins/elementor/assets/js/notes.min.js
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-18 21:26:28] [class-ss-page.php:119] Checking Content Identical:144e70fa6928753b53b2196421f58832bced6b25===. Value: FALSE
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cine-familiar-podcast/wp-content/plugins/elementor/assets/js/onboarding.4a4002ff7ea58bfa166e.bundle.min.js
[2024-12-18 21:26:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 631
[2024-12-18 21:26:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-18 21:26:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/67633e04d1af2-nxLxh6.tmp
